sku,name,desc,price,promo_price,in_stock,type,promo_price_fixed,discount_percent
QNA0149-A,Open - QNAP TS-453A | 4GB RAM Mac and PC Server NAS,4-bay NAS Server for Mac and PC.,543.3,4.905.307,0,1298,490.5307,9.712736977728687
PAC1444,WD My Cloud EX2100 Pack | WD 4TB Network,WD My Cloud EX2100 + 4TB (2x2TB) Network WD Hard Drive for Mac and PC,467.99,4.029.905,0,12175397,402.9905,13.889078826470659
PAC1445,WD My Cloud EX2100 Pack | WD 6TB Network,WD My Cloud EX2100 + 6TB (2x3TB) Network WD Hard Drive for Mac and PC,507.99,4.449.896,0,12175397,444.9896,12.401897675151085
PAC1446,WD My Cloud EX2100 Pack | WD 8TB Network,WD My Cloud EX2100 + 8TB (2x4TB) Network WD Hard Drive for Mac and PC,647.99,5.299.897,0,12175397,529.9897,18.210203861170704
PAC1447,WD My Cloud EX2100 Pack | WD 12TB Network,WD My Cloud EX2100 + 12TB (2x6TB) Network WD Hard Drive for Mac and PC,847.99,7.029.894,0,12175397,702.9894,17.099329001521234
PAC1448,WD My Cloud EX2100 Pack | WD 16TB Network,WD My Cloud EX2100 + 16TB (2x8TB) Network WD Hard Drive for Mac and PC,1109.97,878.99,0,12175397,878.99,20.809571429858465
PAC1449,My Cloud EX2 Ultra Pack | WD 4TB Network,WD My Cloud EX2 Ultra + 4TB (2x2TB) Network WD Hard Drive for Mac and PC,367.99,3.001.792,0,11935397,300.1792,18.427348569254608
WDT0311-A,Open - WD My Cloud EX2 Ultra Mac and PC Server NAS,2-bay NAS 1GB RAM for Mac and PC,169.99,1.325.138,1,11935397,132.5138,22.04612036002118
PAC1450,My Cloud EX2 Ultra Pack | WD 6TB Network,WD My Cloud EX2 Ultra + 6TB (2x3TB) Network WD Hard Drive for Mac and PC,427.99,343.179,0,11935397,343.179,19.816117198999983
PAC1451,My Cloud EX2 Ultra Pack | WD 8TB Network,WD My Cloud EX2 Ultra + 8TB (2x4TB) Network WD Hard Drive for Mac and PC,507.99,3.911.785,0,11935397,391.1785,22.994842418157845
PAC1452,My Cloud EX2 Ultra Pack | WD 12TB Network,WD My Cloud EX2 Ultra + 12TB (2x6TB) Network WD Hard Drive for Mac and PC,679.99,5.191.795,0,11935397,519.1795,23.64895071986354
WDT0317,WD My Cloud EX2 Ultra Mac and PC Server NAS,2-bay NAS 1GB RAM for Mac and PC,169.99,1.391.899,0,11935397,139.1899,18.118771692452505
PAC1453,My Cloud EX2 Ultra Pack | WD 16TB Network,WD My Cloud EX2 Ultra + 16TB (2x8TB) Network WD Hard Drive for Mac and PC,887.99,6.191.788,0,11935397,619.1788,30.27187243099584
PAC1455,WD My Cloud EX4100 Pack | WD 8TB Network,WD My Cloud EX4100 + 8TB (4x2TB) Network WD Hard Drive for Mac and PC,915.0,7.069.897,0,11935397,706.9897,22.73336612021858
TUC0267,Case Filo Tucano iPhone 5 / 5S / SE Blue,Case with Magnetic Closure for iPhone 5 5s and SE,19.9,169.896,0,5403,16.9896,14.625125628140701
PAC1456,WD My Cloud EX4100 Pack | WD 12TB Network,WD My Cloud EX4100 + 12TB (4x3TB) Network WD Hard Drive for Mac and PC,995.0,7.909.903,0,11935397,790.9903,20.50348743718593
PAC1457,WD My Cloud EX4100 Pack | WD 16TB Network,WD My Cloud EX4100 + 16TB (4x4TB) Network WD Hard Drive for Mac and PC,1275.0,9.629.906,0,11935397,962.9906000000001,24.471325490196072
PAC1458,WD My Cloud EX4100 Pack | WD 24TB Network,WD My Cloud EX4100 + 24TB (4x6TB) Network WD Hard Drive for Mac and PC,1675.0,1306.99,0,11935397,1306.99,21.970746268656715
PAC1459,WD My Cloud EX4100 Pack | WD 32TB Network,WD My Cloud EX4100 + 32TB (4x8TB) Network WD Hard Drive for Mac and PC,2198.96,16.589.899,0,11935397,1658.9899,24.555703605340707
PAC1470,OWC ThunderBay 4 Thunderbolt 2 Edition RAID 5 | 8TB Seagate Desktop,OWC ThunderBay 4 + 8TB (4x2TB) Seagate Hard Drives Desktop for Mac and PC,1061.95,8.263.683,0,11935397,826.3683000000001,22.18387871368708
GRT0422,"Griffin Survivor All-Terrain resistant iPad Air 2 iPad Case Pro 97 ""Black / Gray",Protective Case for iPad Air 2 and iPad Pro 97,88.95,459.897,0,12635403,45.9897,48.297133220910624
PAC1471,OWC ThunderBay 4 Thunderbolt 2 | Seagate Desktop 12TB,OWC ThunderBay 4 + 12TB (4x3TB) Seagate Hard Drives Desktop for Mac and PC,1149.99,9.093.682,0,11935397,909.3682000000001,20.923816728841118
PAC1472,OWC ThunderBay 4 Thunderbolt 2 | Seagate Desktop 16TB,OWC ThunderBay 4 + 16TB (4x4TB) Seagate Hard Drives Desktop for Mac and PC,1233.95,9.663.677,0,11935397,966.3677,21.685019652335992
GRT0423,"Griffin Survivor All-Terrain resistant Case iPad Air 2 iPad Pro 97 ""White / Mint",protective cover 360 degrees and lightweight design for iPad Air 2 and iPad Pro 97,88.95,549.897,0,12635403,54.9897,38.179089376053966
GRT0424,"Griffin Survivor All-Terrain resistant Case iPad Air 2 iPad Pro 97 ""Blue / Black",Protective Case for iPad Air 2 and iPad Pro 97,88.95,469.904,1,12635403,46.9904,47.172119168071944
PAC1473,OWC Mercury Elite Pro Dual FW800 / USB3 | Seagate 4TB Desktop,OWC Mercury Pro Dual + 4TB (2x2TB) Hard Drives Seagate Elite Desktop for Mac and PC,336.97,2.581.789,1,11935397,258.1789,23.38222987209545
PAC1474,OWC Mercury Elite Pro Dual RAID FW800 / USB3 | 6TB Seagate Desktop,OWC Mercury Pro Dual + 6TB (2x3TB) Hard Drives Seagate Elite Desktop for Mac and PC,380.99,3.001.792,0,11935397,300.1792,21.210740439381613
PAC1475,OWC Mercury Elite Pro Dual RAID FW800 / USB3 | 8TB Seagate Desktop,OWC Mercury Pro Dual + 8TB (2x4TB) Hard Drives Seagate Elite Desktop for Mac and PC,422.97,3.281.786,1,11935397,328.1786,22.41090384660851
IFX0095,Piece Kit buttons iFixit iPhone 5s Space Gray,Set 3 buttons: mute and volume on iPhone 5s,7.95,75.903,1,21485407,7.5903,4.524528301886798
IFX0096,iFixit iPhone 5s buttons Piece Kit Silver,Set 3 buttons: Volume silence on iPhone 5s,7.95,75.903,1,21485407,7.5903,4.524528301886798
IFX0097,iFixit buttons Piece Kit iPhone 5s Gold,Set of 3 buttons (on-silence-volume) for iPhone 5s,7.95,75.903,1,21485407,7.5903,4.524528301886798
IFX0098,iFixit iPhone screen test piece Cable 5S,Cable test function front panel LCD / Digital iPhone 5s,14.95,119.899,0,21485407,11.9899,19.799999999999997
IFX0099,Complete kit change iFixit iPhone screen and front chamber 6 Black,Display and front camera for iPhone 5,899.901,899.901,0,21485407,899.901,0.0
IFX0080,iFixit change Complete kit screen and front camera iPhone 5 Black,Display and front camera for iPhone 5s,899.901,899.901,0,21485407,899.901,0.0
IFX0101,iFixit piece Home button iPhone 5 White,Piece Home button on unlocking and iPhone 5,7.99,75.903,0,21485407,7.5903,5.00250312891114
IFX0102,iFixit piece Home button iPhone 5 Black,Piece Home button on unlocking and iPhone 5,7.99,75.903,0,21485407,7.5903,5.00250312891114
KAN0046-A,(Open) Kanex Lightning to USB Cable White 12m,Ligthning to USB Cable for iPhone iPad 12m and iPod.,17.99,66.021,0,1298,6.6021,63.301278488048915
LIF0052-A,Open - Waterproof iPad Case Lifeproof nüüd 234 Black,Waterproof protective sleeve for iPad 2/3/4,119.99,120.618,0,1298,12.0618,89.9476623051921
LAC0177-A,Open - Fuel LaCie Drive USB 3.0 2TB Wi-Fi,Wireless Portable Hard Drive USB 3.0 Wi-Fi Mac and PC,209.99,1.576.152,0,1298,157.6152,24.94156864612601
XDO0009-A,(Open) X-Doria Defense Housing Edge 38mm Apple Watch Gold,anti-shock housing for Apple Watch,24.99,164.942,0,1298,16.4942,33.9967987194878
LGE0029-A,"Open - LG 27UD68-W Monitor 27 ""4K UHD sRGB 99%",IPS Monitor 27-inch 4K Ultra HD for Mac and PC.,599.0,4.827.264,0,1298,482.7264,19.411285475792983
SYN0146,Synology NAS Server DS416Play Mac and PC,4-bay NAS served 1GB RAM transcodifiación 4K for Mac and PC,434.99,4.339.895,0,12175397,433.9895,0.23000528747787463
PAC1866,Synology DS416play | 8TB (4x2TB) WD Red,8TB NAS capacity (4x2TB) WD Red hard drives for Mac and PC,830.99,784.368,0,12175397,784.368,5.610416491173176
PAC1867,DS416play Synology NAS Server | 12TB (4x3TB) WD Red,NAS with 12TB capacity (4x3TB) WD Red hard drives for Mac and PC,950.99,8.713.682,0,12175397,871.3682,8.372517061167839
PAC1868,Synology DS416play | 16TB (4x4TB) WD Red,NAS with 16TB capacity (4x4TB) WD Red hard drives for Mac and PC,1110.99,9.923.682,0,12175397,992.3682000000001,10.677125806712917
PAC1869,DS416play Synology NAS Server | 24TB (4x6TB) WD Red,NAS with 24TB capacity (4x6TB) WD Red hard drives for Mac and PC,1454.99,12.793.681,0,12175397,1279.3681,12.070316634478594
PAC1870,DS416play Synology NAS Server | 32TB (4x8TB) WD Red,NAS with 32TB capacity (4x8TB) WD Red hard drives for Mac and PC,1870.99,1.548.368,0,12175397,1548.368,17.243384518356596
PAC1865,Synology DS416play | 40TB (4x10TB) Seagate IronWolf,NAS with 40TB capacity (4x10TB) Iron Wolf Seagate Hard Drives for Mac and PC,2834.95,19.003.679,0,12175397,1900.3679,32.96644032522619
PAC1860,Synology DS416play | 8TB (4x2TB) Seagate IronWolf,8TB NAS capacity (4x2TB) IronWolf Seagate Hard Drives for Mac and PC,874.95,7.603.676,0,12175397,760.3676,13.09587976455797
PAC1861,Synology DS416play | 12TB (4x3TB) Seagate IronWolf,NAS with 12TB capacity (4x3TB) IronWolf Seagate Hard Drives for Mac and PC,994.95,8.643.683,0,12175397,864.3683,13.124448464746974
PAC1862,Synology DS416play | 16TB (4x4TB) Seagate IronWolf,NAS with 16TB capacity (4x4TB) IronWolf Seagate Hard Drives for Mac and PC,1154.95,952.368,0,12175397,952.368,17.540326421057184
PAC1863,Synology DS416play | 24TB (4x6TB) Seagate IronWolf,NAS with 24TB capacity (4x6TB) IronWolf Seagate Hard Drives for Mac and PC,1554.95,12.403.686,0,12175397,1240.3686,20.230965625904375
PAC1864,Synology DS416play | 32TB (4x8TB) Seagate IronWolf,NAS with 32TB capacity (4x8TB) IronWolf Seagate Hard Drives for Mac and PC,1874.95,14.883.678,0,12175397,1488.3678,20.61826715379077
TUC0276,"Svolta Tucano Macbook Pro Sleeve bag / Retina / Air 13 ""Gray",briefcase with external pocket and zipper MacBook / Air 13 and MacBook Pro 1 inch Retina,29.9,249.901,0,10230,24.9901,16.4210702341137
TUC0277,"Svolta Tucano MacBook Pro Sleeve bag / Retina / Air 13 ""Black",compact case for MacBook / Air 13 and 13 inches MacBook Retina,29.9,249.901,0,10230,24.9901,16.4210702341137
IFX0111,iFixit piece volume button iPhone 5 Black,Plastic piece Volume button iPhone 5,5.99,56.906,1,21485407,5.6906,4.998330550918206
TUC0278,"Svolta Tucano MacBook Pro Sleeve bag / Retina 15 ""Black",briefcase robust design and protection Macbooks 360 degrees / 15 inch Retina,34.9,299.899,1,10230,29.9899,14.069054441260743
IFX0112,iFixit Piece volume button iPhone 5 White,Plastic piece Volume button iPhone 5,5.99,56.906,1,21485407,5.6906,4.998330550918206
TUC0279,"Backpack Agio Tucano MacBook Pro / Retina / Air 13 ""Black",Nylon backpack with internal compartment anti vibration for Macbook Air 13 MacBook Pro 13 MacBook Pro Retina 13,59.9,499.899,1,10230,49.9899,16.544407345575962
IFX0113,iFixit piece and lock button on iPhone 5 Black,Piece and lock button on iPhone 5,6.99,66.393,1,21485407,6.6393,5.017167381974241
IFX0114,iFixit piece and lock button on iPhone 5 White,Piece and lock button on iPhone 5,6.99,66.393,1,21485407,6.6393,5.017167381974241
LAC0185,2TB LaCie Rugged USB 3.0 Thunderbolt,Wireless Portable Hard Thunderbolt and USB 3.0 Mac and PC disk.,204.99,1.659.951,1,11935397,165.9951,19.022830381969857
IFX0118,iFixit piece WiFi Antenna iPhone 5,Wifi antenna for iPhone 5,19.95,18.991,1,21485407,18.991,4.807017543859649
IFX0119,Cable test piece iFixit iPhone 5 screen,Cable Test front panel LCD / Digital and touch screen for iPhone 5,14.95,142.405,1,21485407,14.2405,4.7458193979933005
IFX0121,Front Panel Kit Full iFixit iPad Air Black,Set front panel tools and parts for iPad Air,649.891,649.891,0,21535407,649.891,0.0
IFX0123,Front Panel Kit Full iFixit iPad 2 Black,Set front panel tools and parts for iPad 2,49.95,469.904,0,21535407,46.9904,5.92512512512513
ZAG0026,Zagg Mobile Charging Station charging base and battery 5000 mAh,Portable External Battery 5000mAh double USB port for Apple Watch and iPhone,79.99,599.918,0,24215399,59.9918,25.000875109388677
IFX0124,Front Panel Kit Full iFixit iPad 2 White,Set front panel tools and parts for iPad 2,49.95,419.894,0,21535407,41.9894,15.937137137137135
IFX0129,iFixit iPad Front Panel Kit Full Black 4,Set front panel tools and parts for iPad 4,49.95,499.899,0,21535407,4.99899,89.99201201201201
IFX0130,Front Panel Kit Full iFixit iPad 4 White,Set front panel tools and parts for iPad 4,49.95,474.901,0,21535407,47.4901,4.924724724724738
IFX0131,Front Panel Kit Full iFixit iPad 3/4 Black,Set front panel tools and parts for iPad 3/4,44.95,299.899,1,5406,29.9899,33.28164627363738
IFX0132,Front Panel Kit Full iFixit iPad 3/4 White,Set front panel tools and parts for iPad 3/4,44.95,269.891,1,21535407,26.9891,39.9575083426029
IFX0133,iFixit Front Panel Stickers iPad 3/4,adhesive strips for front panel iPad 3/4,6.99,66.405,0,21535407,6.6405,4.999999999999993
IFX0134,iFixit Front Panel Stickers iPad Mini 1/2,adhesive strips for front panel iPad Mini 1/2,6.99,69.902,1,21535407,0.69902,89.9997138769671
IFX0135,iFixit Front Panel Stickers iPad 2,adhesive strips for front panel iPad 2,7.99,79.896,1,21535407,7.9896,0.005006257822282034
IFX0125,iFixit iPad 2 Piece Battery,3.8V battery for iPad 2,49.95,399.905,0,21535407,39.9905,19.938938938938943
IFX0126,iFixit iPad Battery Part 3/4,3.7V battery for iPad 3/4,49.95,424.916,0,21535407,42.4916,14.931731731731745
IFX0136,iFixit Universal Bit Kit Tools 128 2016,128 Kit tools (screwdrivers and screws) in oak box,89.95,854.901,0,14305406,85.4901,4.958198999444141
SPE0163-A,(Open) Speck CandyShell iPhone 6 / 6S Plus Transparent,ultra-skid resistant transparent iPhone 6 / 6s Plus housing,26.95,170.165,0,1298,17.0165,36.85899814471243
OWC0020-A,"(Open) Installation Kit OWC SSD / HDD 25 ""Mac mini (2011/2012)",Installation kit or SSD hard drive for Mac mini 2011/2012 + tools,54.99,215.375,0,1298,21.5375,60.83378796144754
OBL0001-A,Open - Oblumi Intelligent thermometer with App Tapp,digital infrared thermometer with App for iPhone and iPad.,39.95,315.492,0,11905404,31.5492,21.028285356695875
LIF0105-A,(Open) LifeProof Fre Submersible iPhone Case SE / 5s / 5 Blue / Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,167.235,0,11865403,16.7235,79.0930116264533
SAN0128-A,Open - Sandisk iXpand Lightning to USB 3.0 64GB,64GB storage unit for iPhone and iPad,69.99,522.803,0,1298,52.2803,25.303186169452772
IFX0116,Kit libreación iFixit iPhone 5 Black,Set screws and screwdrivers Philips for iPhone 5,9.95,9.49,0,12645406,9.49,4.623115577889436
IFX0117,Kit libreación iFixit iPhone 5 White,Set screws and screwdrivers Philips for iPhone 5,9.95,9.49,1,12645406,9.49,4.623115577889436
IFX0103,iFixit piece Dock Connector and iPhone 5 Black Jack audio,And Jack Dock Connector for iPhone 5,19.95,199.904,0,21485407,1.9990400000000002,89.97974937343358
IFX0104,iFixit piece Dock connector and audio jack iPhone 5 White,And Jack Dock Connector for iPhone 5,19.95,129.906,1,21485407,12.9906,34.88421052631578
IFX0137,iFixit Demagnetizer / Magnetizer,degausser tool and screwdriver Magnetizer,3.99,39.906,1,14305406,0.39906,89.9984962406015
IFX0138,Screwdriver P2 Pentalobe iFixit iPhone 4 4s and 5,Screwdriver for iPhone 44s & 5,7.95,79.896,1,12645406,0.79896,89.95018867924529
IFX0107,iFixit Piece Back Cover iPhone 5 Black,Piece Back Cover for iPhone 5,59.95,56.991,0,21485407,56.991,4.935779816513763
IFX0108,iFixit Piece Back Cover iPhone 5 White,Housing for the back of the iPhone 5,59.95,56.991,0,21485407,56.991,4.935779816513763
IFX0139,iFixit Y1 Tri-wing Screwdriver Tool Apple 922-8991,3-wing screwdriver for Mac,7.95,79.896,0,14305406,0.79896,89.95018867924529
IFX0140,iFixit Tri-Point Screwdriver Y000 Apple Watch,Screwdriver for Apple Watch,4.99,47.408,1,12645406,4.7408,4.993987975951908
IFX0109,iFixit Piece Cable and Audio Control button on iPhone 5,Part button on audio and control iPhone 5,15.95,89.903,0,21485407,8.990300000000001,43.63448275862068
IFX0141,iFixit Destornilador Tri-point Y00 A1278 Macbook Trackpad,MacBook Trackpad screwdriver 2008 / MacBook Pro 13-inch,4.99,44.891,0,14305406,4.4891,10.03807615230462
IFX0142,iFixit September 3 Precision Tweezers,Precision tweezers with different tips and protective bag incluódo,14.95,149.895,0,14305406,1.49895,89.97357859531773
IFX0106,Part iFixit front camera and the proximity sensor iPhone 5,Piece front camera and proximity sensor for iPhone 5,20.95,159.902,1,21485407,15.9902,23.674463007159908
IFX0143,iFixit Repair Support for iPhone 5 / 5S,Tool support for iPhone 5 / 5S,9.95,9.49,0,12645406,9.49,4.623115577889436
IFX0144,iFixit Repair Support for iPhone 6 / 6S,Support tool for iPhone 6 / 6S,9.95,9.49,0,12645406,9.49,4.623115577889436
IFX0145,"iFixit fine Spatula 15 ""Mac mini and iPod Classic",small and thin spatula 15 for Mac mini and iPod Classic,7.99,75.903,0,14305406,7.5903,5.00250312891114
IFX0105,iFixit piece rear camera iPhone 5,Piece rear camera for iPhone 5,20.95,18.991,0,21485407,18.991,9.350835322195705
LAC0154-A,Open - 10TB LaCie 5big Thunderbolt 2,Reconditioned 10TB external hard drive and Thunderbolt 2 Connection for Mac and PC.,1399.0,12.152.571,0,11935397,1215.2571,13.133874195854178
IFX0146,iFixit gTool Kit Opening Tools Professional iPhone 5 / 5S 6/6 Plus,Tool set opening and screwdrivers for iPhone 5 / 5S 6/6 Plus,89.95,854.901,1,12645406,85.4901,4.958198999444141
IFX0147,iFixit Pack Plastic cards for opening battery,Two plastic cards to remove battery iPhone,4.99,49.888,0,12645406,4.9888,0.024048096192386126
IFX0148,iFixit Mac mini Tool 2010,Tool to remove the motherboard Mac mini 2010,4.99,59.895,1,14305406,0.59895,87.99699398797596
IFX0150,iFixit CuI ± a foam iMac,Molded foam to hold the screen iMac,12.95,122.549,1,14305406,12.2549,5.367567567567566
SAN0095-A,(Open) SanDisk Ultra SDHC 32GB SD 80MB / s Class 10 UHS-I,SDHC Memory Card 32GB 80MB / s,10.99,84.936,0,1298,8.4936,22.715195632393083
LAC0086-A,(Open) LaCie d2 Quadra 3TB External Hard Drive Mac and PC,3TB external hard drive (but open new product) for Mac and PC,219.0,1.868.045,0,1298,186.8045,14.701141552511421
JAB0050,Jabra Sport Pace In-ear Headphones Red Bluetooth,Jabra wireless sports headphones red,99.95,899.877,0,5384,89.9877,9.967283641820913
JAB0051,Pace Jabra Sport Bluetooth Headphones In-ear Yellow,Jabra wireless sports headphones in yellow,99.95,899.877,0,5384,89.9877,9.967283641820913
BEL0108,Belkin Screen iPhone 3 Cases antihuellas SE / 5s / 5c / 5,Set of 3 Screen Protectors for iPhone SE / 5s / 5,12.99,99.946,0,13555403,9.9946,23.05927636643572
ELG0045,Elgato Avea Bluetooth Sphere Lamp,Bluetooth lamp multimode controlled lighting App for iPhone iPad and iPod Touch,99.95,929.897,1,5404,92.9897,6.963781890945475
IFX0036,Full iFixit Battery Kit Battery change iPhone 6,Battery replacement kit with tools for iPhone 6,39.95,299.899,1,12645406,29.9899,24.931414267834807
IFX0052,"iFixit Cable Bracket hard drive without MacBook Pro 13 ""(Model A1278 Mid 2012)",SATA hard drive cable without bracket for MacBook Pro 13 Mid 2012,39.95,399.905,1,54085407,3.9990499999999995,89.98986232790989
KEN0228,Kensington Docking Station USB 3.0 to VGA / HDMI / DVI,Dock with 6 USB ports and dual video connector for Mac and PC,164.99,1.399.897,0,12995397,139.9897,15.152615310018792
MAC0126,U3HUBA Macally Hub USB 3.0 4 port,Hub 4 ports USB 3.0 High Speed ​​for Mac and PC,34.95,269.891,1,12995397,26.9891,22.777968526466385
TUC0268,Case Filo Tucano iPhone 5 / 5s / SE Rosa,Case with Magnetic Closure for iPhone 5 5s and SE,19.9,169.896,0,11865403,16.9896,14.625125628140701
LAC0186,1TB LaCie Rugged USB 3.0 Thunderbolt,Portable Hard Disk Thunderbolt and USB 3.0 Mac and PC.,159.99,1.299.044,1,11935397,129.9044,18.804675292205765
QNA0170,QNAP NAS server TVS-682T i3 8GB RAM Thunderbolt Mac and PC 2,NAS 6 bays 2 2 3 HDMI ports Thunderbolt DDR4 8GB RAM for Mac and PC,2297.79,22.969.902,0,12175397,2296.9902,0.034807358374777664
DLL0031-A,"(Open) Dell U2417H Monitor 238 ""FHD HDMI MHL miniDP DP",Monitor 238 inch FHD sRGB 99% pivotable and rotational movement for Mac and PC.,298.87,2.499.896,0,1298,249.9896,16.355070766554025
OWC0155-A,(Open) Mac OWC Memory 16GB DDR3 1867MHz SO-DIMM,RAM 16GB memory for iMac 27 inch 5K late 2015.,234.99,1.954.857,0,1298,195.4857,16.811055789608066
TWS0101,Twelve South BookBook Brown Book Cover iPad Air 1/2 type,Book-style case for iPad Air 1 and Air 2 iPad,79.99,749.898,0,12635403,74.9898,6.251031378922356
JBL0112,Charge 3 JBL Bluetooth Portable Speaker Black,Bluetooth portable speaker waterproof for iPhone iPad and iPod.,169.99,1.499.892,1,5398,149.9892,11.765868580504735
JBL0113,JBL Bluetooth Portable Speaker Charge 3 Gray,Bluetooth portable water resistant speaker for iPhone iPad and iPod,169.99,1.499.892,1,5398,149.9892,11.765868580504735
BNQ0028-A,"Open - GW2765HT Monitor Benq 27 """,LED 27-inch monitor flicker-free technology and soft blue light mode.,364.0,3.466.459,0,1298,346.6459,4.767609890109892
MOX0032, Moxie Mini Fan Orange Lightning,Mini Fan with Lightning connection for iPhone,9.99,4.99,0,11905404,4.99,50.050050050050054
TWS0100,Twelve South BookBook Case type 1/2/3/4 book brown iPad Mini,Book-style case for iPad mini,69.99,599.906,0,12635403,59.9906,14.286898128304038
TWS0102,"Twelve South BookBook iPad Case Pro 129 type book ""brown",Book-style case for iPad Pro 129,99.99,899.901,1,12635403,89.9901,10.000900090009
QNA0171,QNAP TVS-882T i5 RAM 16GB Thunderbolt 2 Server NAS Mac and PC,NAS 8 bays 2 2 3 HDMI ports Thunderbolt 16GB DDR4 RAM for Mac and PC,2963.29,29.629.899,0,12175397,2962.9899,0.010127257203984552
MOX0033,Moxie Mini Fan Blue Lightning,Mini Fan with Lightning connection for iPhone,9.99,4.99,0,11905404,4.99,50.050050050050054
QNA0172,QNAP TVS-1282T i5 16GB Ram 2 Server NAS Thunderbolt Mac and PC,NAS 12 bays 2 2 3 HDMI ports Thunderbolt 16GB DDR4 RAM for Mac and PC,3205.29,32.049.899,0,12175397,3204.9899,0.00936264737355641
QNA0173,QNAP NAS server TVS-682 8GB RAM i3 Mac and PC,NAS 6-bay 3 HDMI ports 8GB DDR4 RAM for Mac and PC,1511.29,14.499.899,0,12175397,1449.9899,4.056144088824776
QNA0175,QNAP TVS-882 NAS Server i5 16GB RAM Mac and PC,NAS 8 bays 3 port HDMI 16GB DDR4 RAM for Mac and PC,2116.29,21.159.899,0,12175397,2115.9899,0.01418047621072338
TWS0104,Twelve South TimePorter Travel Charging Dock Stand Apple Watch White,Stand and Case for Apple Watch in white,54.99,45.99,1,24215399,45.99,16.366612111292966
QNA0176,TVS-1282 QNAP i3 8GB RAM Mac and PC Server NAS,NAS 12 bays 3 port HDMI 8GB DDR4 RAM for Mac and PC,1995.29,19.949.899,0,12175397,1994.9899,0.015040420189538217
TWS0103,"""Twelve South BookBook Brown Travel Journal iPad Cover Book type / Mini / Air / Retina 97",Book-style case for Apple accessories,99.99,849.904,0,12635403,84.9904,15.001100110011
SAN0137,"Plus 120GB SanDisk SSD 25 ""SATA 6Gb / s",SSD 120GB 25 inches,52.549,635.843,0,12215397,6.35843,87.8999980970142
SAN0136,"Plus 240 GB SanDisk SSD 25 ""SATA 6 GB / s",Hard SSD 240GB 25 inches,79.99,945.845,0,12215397,9.458450000000001,88.17545943242905
WIT0030,Monitor activity Withings Go Black,Activity Monitor E-ink screen for iPhone and iPod,49.95,449.902,0,11905404,44.9902,9.929529529529535
SYN0147,Synology DS216 + II NAS Server Mac and PC,NAS with 4K transcoding and forward button directly copy for Mac and PC,332.75,3.329.896,0,12175397,33.29896,89.99279939894815
OLL0020,Olloclip Active Lens Phone 6s 6s Plus 6 and 6 Plus Black,ultra telephoto lens for iPhone angle and 6s Plus 6s 6 and 6 Plus,99.99,695.871,0,11905404,69.5871,30.4059405940594
OLL0021,Olloclip 4-in-1 Lens iPhone 5 / 5s / SE Gold / White,Wide angle fisheye macro macro x10 and x15 for iPhone 5 / 5s / SE,69.99,599.906,0,11905404,59.9906,14.286898128304038
IKM0060,Ik Multimedia iKlip A / V iPhone,iKlip A / V transmission mount audio / video professional quality for iPhone,219.59,1.898.998,0,5720,189.8998,13.520743203242414
WIT0029,Withings Body Scale Black,measurement scale APP for iPad and iPhone,129.95,1.199.897,0,11905404,119.9897,7.664717198922655
WIT0028,Withings Body Scale White Bluetooth,measurement scale APP for iPad and iPhone,129.95,1.199.897,0,11905404,119.9897,7.664717198922655
TWS0106,Twelve South Compass iPad 2 Support Gold,Metal stand for iPad,44.99,399.905,0,5720,39.9905,11.112469437652816
OLL0022,Olloclip 3 in 1 Macro Lens iPhone 5 / 5s / SE Black,macro objective lens 3 in 1 Olloclip for iPhone 5 / 5s / SE,69.99,599.906,0,11905404,59.9906,14.286898128304038
TWS0107,Twelve South Compass Rose Gold iPad 2 Support,Metal stand for iPad,44.99,399.905,0,5720,39.9905,11.112469437652816
KEN0244,Dock Kensington SD4500 USB USB 3.1-C / Ethernet / HDMI,Dock USB-C USB 3.1 Ethernet HDMI (compatible with Thunderbolt 3) for Mac,279.99,226.99,0,12585395,226.99,18.929247473124043
GRT0425,Griffin Magnetic BreakSafe-C USB charging cable 18m,Charging cable and connector magnetic fast libreación Griffin Macbook 12 inches,34.99,289.892,1,1325,28.9892,17.150042869391257
KEU0007,Airframe kenu Car Support iPhone 6 / 6S Black,Portable Stand for iPhone,19.95,179.903,1,5720,17.9903,9.823057644110268
OTT0126-A,Open - OtterBox Symmetry Case iPhone 6 / 6S Black Special Edition,OtterBox Symmetry Case + Screen Protector + 1 M ± or warranty iPhone 6s Black,49.99,10.017,0,11865403,10.017,79.9619923984797
MAC0122-A,(Open) MacAlly UC3HUB USB Hub-C 3.1 to 4 USB-A,USB Hub-C 3.1 with 4 ports USB connector-A Macbook.,34.95,176.992,0,1298,17.6992,49.3585121602289
KEU0009,Airframe kenu Car Support iPhone 6 / 6S Plus Black,Portable Stand for iPhone 6 and 6s Plus,29.95,239.895,0,1216,23.9895,19.901502504173617
SPE0155-A,"Open - Speck Case Seethru Macbook Air 11 ""Blue Calypso",Protective housing MacBook Air 11 inches,49.9,315.109,0,1298,31.5109,36.85190380761523
IKM0050-A,(Open) iKlip Grip Stand with Bluetooth multifunction control for iPhone and iPod,extensor support selfie stick with Bluetooth remote and tripod for iPhone and iPod,73.0,458.526,0,1216,45.8526,37.18821917808219
